ID,site,hhedu,hhhage,hhhsex,hhethnic,hhsize,u05,povline,windex3,windex5,FS_score,FS
13637,korogocho,secondary,35,female,Kamba,4,0,yes,middle,fourth,3,Severely insecure
13638,korogocho,primary,22,male,Luo,1,0,yes,lowest,second,3,Severely insecure
13640,korogocho,primary,42,male,Kikuyu,3,0,no_(2),lowest,second,0,Secure
13641,korogocho,primary,33,male,Kamba,4,1,yes,highest,highest,3,Severely insecure
13642,viwandani,secondary,31,male,Luo,3,1,yes,middle,fourth,3,Severely insecure
13643,viwandani,secondary,26,male,Kikuyu,3,1,yes,highest,fourth,0,Secure
13644,viwandani,secondary,46,male,Luhya,4,0,yes,middle,fourth,3,Severely insecure
13645,korogocho,primary,29,male,Luo,2,0,no_(2),lowest,lowest,1,Moderately insecure
13648,viwandani,secondary,23,male,Kikuyu,1,0,no_(2),middle,second,2,Moderately insecure
13649,korogocho,primary,50,male,Luo,5,0,yes,middle,middle,1,Moderately insecure
13650,korogocho,secondary,36,female,Kamba,8,2,yes,highest,fourth,0,Secure
13652,korogocho,primary,60,female,Kikuyu,4,0,yes,middle,fourth,1,Moderately insecure
13653,viwandani,secondary,55,male,Kikuyu,1,0,no_(2),lowest,lowest,1,Moderately insecure
13654,korogocho,primary,51,female,Luo,4,0,yes,middle,middle,3,Severely insecure
13655,viwandani,secondary,31,female,Kikuyu,1,0,no_(2),middle,middle,0,Secure
13656,viwandani,secondary,41,male,Kamba,1,0,no_(2),middle,second,1,Moderately insecure
13657,korogocho,secondary,49,male,Kikuyu,7,0,no_(2),middle,middle,0,Secure
13658,korogocho,primary,28,male,Kikuyu,3,1,yes,middle,middle,2,Moderately insecure
13661,korogocho,secondary,35,male,Luo,6,1,yes,highest,highest,0,Secure
13664,viwandani,primary,60,male,Luhya,1,0,no_(2),middle,second,2,Moderately insecure
13666,viwandani,highest,19,male,Kisii,1,0,no_(2),lowest,second,0,Secure
13670,viwandani,primary,33,male,Kikuyu,1,0,no_(2),lowest,lowest,0,Secure
13672,viwandani,secondary,51,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
13675,korogocho,never attended,53,female,Luo,4,1,yes,lowest,second,3,Severely insecure
13676,korogocho,primary,38,female,Luhya,4,1,yes,highest,highest,1,Moderately insecure
13677,korogocho,primary,54,female,Other,3,0,no_(2),middle,second,3,Severely insecure
13679,korogocho,primary,39,female,Luo,4,0,yes,lowest,second,3,Severely insecure
13683,viwandani,secondary,33,male,Kamba,2,0,no_(2),middle,middle,2,Moderately insecure
13684,korogocho,primary,22,female,Other,3,2,yes,lowest,lowest,3,Severely insecure
13685,viwandani,primary,25,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
13689,viwandani,secondary,22,female,Kamba,1,0,no_(2),highest,fourth,0,Secure
13690,korogocho,highest,20,male,Luhya,3,1,yes,highest,highest,0,Secure
13692,viwandani,secondary,43,male,Other,4,0,no_(2),highest,highest,2,Moderately insecure
13694,korogocho,primary,49,male,Kamba,1,0,no_(2),middle,middle,0,Secure
13696,korogocho,primary,29,male,Kikuyu,1,0,no_(2),highest,fourth,2,Moderately insecure
13697,viwandani,secondary,37,male,Kamba,3,1,no_(2),middle,middle,2,Moderately insecure
13703,viwandani,secondary,37,male,Luo,5,0,yes,lowest,lowest,3,Severely insecure
13704,korogocho,primary,22,male,Luo,3,0,yes,middle,middle,2,Moderately insecure
13705,viwandani,secondary,43,male,Kamba,1,0,no_(2),middle,middle,0,Secure
13707,korogocho,secondary,26,male,Luo,4,2,no_(2),middle,second,0,Secure
13708,korogocho,primary,32,male,Kikuyu,4,1,yes,middle,middle,3,Severely insecure
13709,viwandani,secondary,32,male,Kamba,4,1,no_(2),highest,highest,0,Secure
13710,viwandani,highest,49,male,Kikuyu,3,0,yes,lowest,second,0,Secure
13712,korogocho,never attended,69,male,Other,1,0,no_(2),highest,fourth,1,Moderately insecure
13715,viwandani,primary,34,male,Kamba,2,0,no_(2),lowest,lowest,0,Secure
13716,viwandani,secondary,46,male,Kikuyu,4,0,no_(2),highest,highest,0,Secure
13718,korogocho,primary,51,male,Kikuyu,2,0,no_(2),highest,highest,0,Secure
13720,viwandani,secondary,39,male,Kikuyu,7,0,yes,highest,highest,2,Moderately insecure
13722,korogocho,never attended,51,female,Kikuyu,1,0,no_(2),lowest,second,0,Secure
13723,viwandani,primary,37,male,Kamba,1,0,no_(2),middle,middle,0,Secure
13726,korogocho,secondary,41,female,Kikuyu,1,0,no_(2),middle,middle,2,Moderately insecure
13727,viwandani,primary,25,male,Kamba,2,0,no_(2),middle,second,0,Secure
13729,korogocho,primary,57,male,Kikuyu,4,0,no_(2),highest,highest,0,Secure
13733,korogocho,never attended,70,female,Kikuyu,2,0,no_(2),highest,fourth,2,Moderately insecure
13734,viwandani,primary,40,male,Kamba,4,0,yes,middle,middle,2,Moderately insecure
13735,viwandani,highest,27,male,Luhya,4,2,no_(2),highest,fourth,0,Secure
13736,viwandani,primary,24,male,Kikuyu,1,0,no_(2),middle,middle,0,Secure
13737,korogocho,primary,35,male,Luhya,6,1,yes,highest,highest,3,Severely insecure
13741,viwandani,secondary,31,male,Kisii,5,1,yes,lowest,lowest,3,Severely insecure
13742,viwandani,secondary,33,male,Kikuyu,1,0,yes,highest,highest,2,Moderately insecure
13743,korogocho,secondary,45,male,Kikuyu,6,1,no_(2),highest,highest,1,Moderately insecure
13747,viwandani,secondary,29,male,Kisii,4,1,no_(2),middle,second,2,Moderately insecure
13749,viwandani,secondary,37,male,Kisii,5,0,no_(2),middle,middle,0,Secure
13752,viwandani,secondary,27,male,Kisii,4,1,no_(2),highest,highest,2,Moderately insecure
13753,viwandani,secondary,35,male,Kamba,5,3,yes,highest,fourth,0,Secure
13757,korogocho,primary,36,male,Luo,1,0,no_(2),lowest,lowest,2,Moderately insecure
13758,korogocho,primary,42,male,Kikuyu,5,0,yes,middle,middle,1,Moderately insecure
13759,viwandani,secondary,34,female,Luhya,4,1,yes,lowest,second,3,Severely insecure
13761,viwandani,never attended,41,female,Kikuyu,3,0,no_(2),middle,fourth,2,Moderately insecure
13762,viwandani,secondary,41,male,Kamba,2,0,no_(2),highest,fourth,2,Moderately insecure
13764,korogocho,secondary,52,male,Kikuyu,1,0,no_(2),middle,middle,2,Moderately insecure
13766,viwandani,secondary,37,male,Kamba,7,2,yes,highest,highest,0,Secure
13767,korogocho,primary,43,male,Luhya,5,0,yes,highest,highest,0,Secure
13770,viwandani,secondary,25,male,Kisii,3,1,no_(2),middle,fourth,0,Secure
13771,viwandani,secondary,29,male,Other,4,1,yes,middle,fourth,3,Severely insecure
13772,viwandani,secondary,29,male,Kamba,3,0,yes,middle,middle,2,Moderately insecure
13774,viwandani,secondary,52,male,Kamba,1,0,no_(2),lowest,second,2,Moderately insecure
13777,korogocho,primary,51,female,Kamba,4,2,yes,lowest,lowest,3,Severely insecure
13779,viwandani,highest,18,male,Kikuyu,1,0,no_(2),highest,fourth,0,Secure
13781,viwandani,secondary,23,male,Kisii,3,1,no_(2),highest,fourth,0,Secure
13783,viwandani,primary,23,male,Kamba,3,0,yes,middle,middle,0,Secure
13784,korogocho,secondary,36,male,Kikuyu,4,0,yes,highest,highest,3,Severely insecure
13785,viwandani,secondary,24,male,Luo,1,0,no_(2),lowest,second,0,Secure
13786,viwandani,highest,31,male,Luo,6,2,yes,middle,middle,3,Severely insecure
13787,viwandani,never attended,39,male,Other,1,0,no_(2),highest,fourth,2,Moderately insecure
13789,viwandani,secondary,42,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
13790,viwandani,secondary,36,male,Luhya,1,0,no_(2),highest,fourth,0,Secure
13792,viwandani,highest,24,male,Kikuyu,3,1,no_(2),highest,highest,2,Moderately insecure
13793,viwandani,primary,56,male,Kamba,1,0,no_(2),middle,middle,0,Secure
13794,korogocho,secondary,24,male,Luhya,3,1,yes,middle,fourth,0,Secure
13797,viwandani,secondary,31,male,Luhya,5,0,yes,lowest,second,0,Secure
13798,korogocho,primary,36,male,Kikuyu,2,0,yes,lowest,lowest,3,Severely insecure
13800,viwandani,secondary,36,male,Kamba,1,0,no_(2),middle,second,0,Secure
13801,korogocho,never attended,61,female,Other,1,0,no_(2),highest,highest,0,Secure
13802,viwandani,primary,51,male,Luhya,2,0,no_(2),lowest,lowest,0,Secure
13803,korogocho,secondary,31,female,Luo,1,0,no_(2),middle,fourth,1,Moderately insecure
13807,korogocho,primary,38,female,Kikuyu,2,0,no_(2),highest,highest,0,Secure
13808,viwandani,secondary,44,male,Other,2,0,no_(2),highest,highest,2,Moderately insecure
13809,korogocho,primary,36,male,Other,3,1,yes,highest,fourth,3,Severely insecure
13810,korogocho,secondary,37,male,Luhya,2,0,no_(2),highest,highest,1,Moderately insecure
13811,viwandani,secondary,35,female,Kikuyu,1,0,yes,lowest,lowest,0,Secure
13813,viwandani,primary,40,female,Kikuyu,4,0,yes,lowest,lowest,3,Severely insecure
13814,viwandani,secondary,50,male,Kamba,3,0,yes,lowest,lowest,3,Severely insecure
13815,viwandani,primary,38,male,Kikuyu,1,0,no_(2),lowest,lowest,2,Moderately insecure
13816,korogocho,primary,32,male,Luo,1,0,no_(2),middle,middle,0,Secure
13817,viwandani,primary,58,male,Luhya,3,0,yes,lowest,second,0,Secure
13822,viwandani,secondary,47,male,Kamba,1,0,no_(2),middle,middle,2,Moderately insecure
13823,viwandani,primary,49,male,Other,1,0,no_(2),middle,fourth,2,Moderately insecure
13826,viwandani,secondary,38,male,Kamba,1,0,no_(2),middle,middle,0,Secure
13827,korogocho,secondary,31,male,Luhya,5,1,no_(2),lowest,second,1,Moderately insecure
13829,viwandani,primary,51,male,Kamba,2,0,no_(2),middle,middle,2,Moderately insecure
13830,viwandani,secondary,51,male,Kisii,1,0,no_(2),lowest,lowest,2,Moderately insecure
13831,korogocho,never attended,57,male,Kamba,1,0,no_(2),lowest,lowest,1,Moderately insecure
13832,viwandani,secondary,40,male,Luo,1,0,no_(2),middle,second,0,Secure
13833,viwandani,primary,40,male,Kamba,1,0,no_(2),middle,fourth,2,Moderately insecure
13836,korogocho,secondary,46,male,Luo,5,1,yes,highest,highest,1,Moderately insecure
13838,viwandani,secondary,30,male,Kikuyu,4,0,yes,highest,highest,0,Secure
13839,viwandani,secondary,44,male,Kamba,1,0,no_(2),middle,middle,2,Moderately insecure
13840,viwandani,primary,34,male,Kamba,1,0,no_(2),lowest,lowest,0,Secure
13841,viwandani,secondary,29,male,Luhya,3,1,yes,middle,second,0,Secure
13842,viwandani,primary,25,male,Kamba,1,0,no_(2),middle,second,1,Moderately insecure
13843,korogocho,never attended,38,male,Other,6,1,yes,highest,fourth,0,Secure
13844,viwandani,secondary,27,female,Kisii,3,1,no_(2),highest,fourth,0,Secure
13845,viwandani,primary,52,male,Kikuyu,1,0,no_(2),highest,highest,0,Secure
13848,viwandani,secondary,30,male,Luhya,5,2,no_(2),highest,highest,0,Secure
13851,viwandani,secondary,39,female,Kikuyu,2,0,no_(2),lowest,lowest,3,Severely insecure
13854,korogocho,never attended,64,male,Other,2,0,no_(2),highest,highest,0,Secure
13855,viwandani,primary,56,male,Kamba,2,0,no_(2),lowest,lowest,0,Secure
